vehicle_id,timestamp,odometer_reading,engine_temp_c,engine_rpm,oil_pressure_psi,coolant_temp_c,fuel_level_percent,fuel_consumption_lph,engine_load_percent,throttle_pos_percent,air_flow_rate_gps,exhaust_gas_temp_c,vibration_level,engine_hours,brake_fluid_level_psi,brake_pad_wear_mm,brake_temp_c,abs_fault_indicator,brake_pedal_pos_percent,wheel_speed_fl_kph,wheel_speed_fr_kph,wheel_speed_rl_kph,wheel_speed_rr_kph,battery_voltage_v,battery_current_a,battery_temp_c,alternator_output_v,battery_charge_percent,battery_health_percent,vehicle_speed_kph,ambient_temp_c,humidity_percent,component,failure_category,RUL_Engine,RUL_Brake,RUL_Battery
Syn_60_00185,2023-04-20 03:16:00,56583.980360000314,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00186,2023-04-21 03:16:00,56584.78036000032,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00187,2023-04-22 03:16:00,56585.58036000032,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00188,2023-04-23 03:16:00,56586.38036000032,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00189,2023-04-24 03:16:00,56587.180360000326,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00190,2023-04-25 03:16:00,56587.98036000033,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00191,2023-04-26 03:16:00,56588.78036000033,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00192,2023-04-27 03:16:00,56589.580360000335,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00193,2023-04-28 03:16:00,56590.38036000034,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00194,2023-04-29 03:16:00,56591.18036000034,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00195,2023-04-30 03:16:00,56591.98036000034,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00196,2023-05-01 03:16:00,56592.780360000346,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00197,2023-05-02 03:16:00,56593.58036000035,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00198,2023-05-03 03:16:00,56594.38036000035,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00199,2023-05-04 03:16:00,56595.180360000355,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00200,2023-05-05 03:16:00,56595.98036000036,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00201,2023-05-06 03:16:00,56596.78036000036,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00202,2023-05-07 03:16:00,56597.58036000037,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00203,2023-05-08 03:16:00,56598.38036000037,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00204,2023-05-09 03:16:00,56599.18036000037,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00205,2023-05-10 03:16:00,56599.98036000037,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00206,2023-05-11 03:16:00,56600.780360000375,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00207,2023-05-12 03:16:00,56601.58036000038,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00208,2023-05-13 03:16:00,56602.38036000038,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00209,2023-05-14 03:16:00,56603.180360000384,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00210,2023-05-15 03:16:00,56603.98036000039,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00211,2023-05-16 03:16:00,56604.78036000039,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00212,2023-05-17 03:16:00,56605.58036000039,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00213,2023-05-18 03:16:00,56606.3803600004,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00214,2023-05-19 03:16:00,56607.1803600004,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00215,2023-05-20 03:16:00,56607.9803600004,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00216,2023-05-21 03:16:00,56608.7803600004,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00217,2023-05-22 03:16:00,56609.58036000041,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00218,2023-05-23 03:16:00,56610.38036000041,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00219,2023-05-24 03:16:00,56611.18036000041,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00220,2023-05-25 03:16:00,56611.980360000416,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00221,2023-05-26 03:16:00,56612.78036000042,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00222,2023-05-27 03:16:00,56613.58036000042,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00223,2023-05-28 03:16:00,56614.380360000425,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00224,2023-05-29 03:16:00,56615.18036000043,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00225,2023-05-30 03:16:00,56615.98036000043,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00226,2023-05-31 03:16:00,56616.78036000043,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00227,2023-06-01 03:16:00,56617.58036000044,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00228,2023-06-02 03:16:00,56618.38036000044,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00229,2023-06-03 03:16:00,56619.18036000044,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00230,2023-06-04 03:16:00,56619.980360000445,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00231,2023-06-05 03:16:00,56620.78036000045,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00232,2023-06-06 03:16:00,56621.58036000045,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00233,2023-06-07 03:16:00,56622.380360000454,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00234,2023-06-08 03:16:00,56623.18036000046,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00235,2023-06-09 03:16:00,56623.98036000046,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00236,2023-06-10 03:16:00,56624.78036000046,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00237,2023-06-11 03:16:00,56625.580360000466,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00238,2023-06-12 03:16:00,56626.38036000047,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00239,2023-06-13 03:16:00,56627.18036000047,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00240,2023-06-14 03:16:00,56627.980360000474,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00241,2023-06-15 03:16:00,56628.78036000048,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00242,2023-06-16 03:16:00,56629.58036000048,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00243,2023-06-17 03:16:00,56630.38036000048,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00244,2023-06-18 03:16:00,56631.180360000486,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00245,2023-06-19 03:16:00,56631.98036000049,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
Syn_60_00246,2023-06-20 03:16:00,56632.78036000049,119.3224707,1418.901152,43.27421052,85.47012081,39.37501655,4.835021168,20.18388728,41.99392177,34.74438612,484.8472498,2.314941621,886.0572769,1058.213192,9.796315165,9.76662904,0.0,46.8127705,47.90483383,32.02202051,58.04974283,-3.694013166,12.569001,-42.40668815,27.85657753,13.7563314,81.47736748,90.1621634,0.0,43.05063838,75.6431918,,No Failure,353,353,353
